video,x,y,width,height
dataset/Backhand/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Backhand_f2728-2741.mp4,43.53125000000001,20.666666666666668,9.749999999999996,13.5
dataset/Backhand/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Backhand_f3284-3299.mp4,57.03125,21.166666666666668,9.937499999999998,13.666666666666666
dataset/Backhand/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Backhand_f3710-3720.mp4,58.39062499999999,23.166666666666664,9.656250000000005,14.833333333333332
dataset/Backhand/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Backhand_f3946-3958.mp4,54.82812500000001,18.333333333333332,9.187499999999993,15.833333333333332
dataset/Backhand/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Backhand_f4211-4225.mp4,45.546875,21.5,7.5937500000000036,12.833333333333336
dataset/Backhand/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Backhand_f5989-6000.mp4,57.73437500000001,17.833333333333332,9.562499999999995,16.333333333333332
dataset/Backhand_Volley/4965c88d_IMG_6592_Backhand_Volley_f15597-15611.mp4,56.75,35.5,15.093750000000009,24.500000000000004
dataset/Backhand_Volley/4965c88d_IMG_6592_Backhand_Volley_f16181-16195.mp4,25.250000000000007,37,14.34375,19.833333333333332
dataset/Backhand_Volley/4965c88d_IMG_6592_Backhand_Volley_f16805-16818.mp4,55.0625,39.666666666666664,10.124999999999993,19.83333333333334
dataset/Backhand_Volley/750cdfaf_IMG_6593_Backhand_Volley_f4372-4384.mp4,61.06249999999999,23.666666666666668,17.718749999999993,36.49999999999999
dataset/Backhand_Volley/750cdfaf_IMG_6593_Backhand_Volley_f5229-5240.mp4,29.09375,27.999999999999996,15.281249999999998,28.833333333333332
dataset/Backhand_Volley/750cdfaf_IMG_6593_Backhand_Volley_f5449-5460.mp4,22.66735692771082,24.666666666666664,22.21875,35
dataset/Backhand_Volley/750cdfaf_IMG_6593_Backhand_Volley_f7476-7489.mp4,17.421875,24.666666666666664,23.90625,32.166666666666664
dataset/Backhand_Volley/750cdfaf_IMG_6593_Backhand_Volley_f7656-7670.mp4,53.046875,26.666666666666668,13.593749999999998,27.333333333333325
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f1029-1038.mp4,32.421875,39.33333333333333,11.71875,20
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f1110-1118.mp4,42.35937500000001,26.5,8.624999999999995,15.499999999999996
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f1804-1811.mp4,38.890625,23.833333333333332,11.156249999999996,16.666666666666664
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f190-201.mp4,34.296875,36.5,15,23.000000000000004
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f2215-2225.mp4,38.796875,37.666666666666664,11.624999999999996,21.333333333333332
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f222-234.mp4,56.796875,36.666666666666664,11.531250000000005,22.5
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f2365-2375.mp4,54.453125,27.666666666666668,11.812499999999998,17.166666666666664
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f2592-2602.mp4,53.14062500000001,37,15.468749999999995,25.166666666666664
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f2632-2641.mp4,55.10937499999999,35.99999999999999,16.218750000000004,24.500000000000004
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f308-318.mp4,52.20312500000001,36.5,12.46875,22.666666666666668
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f3231-3240.mp4,54.17187499999999,35.5,11.625000000000002,23.666666666666668
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f3566-3575.mp4,42.35937500000001,37.166666666666664,10.218749999999996,22.166666666666664
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f3967-3977.mp4,35.421875,35.33333333333333,13.125,21.833333333333336
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f4247-4257.mp4,39.26562500000001,35.5,12.562499999999996,22.5
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f4550-4559.mp4,55.67187500000001,34.833333333333336,10.968749999999995,23.166666666666664
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f4854-4865.mp4,56.984375,36.666666666666664,12.1875,20.833333333333336
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f5084-5091.mp4,50.14062500000001,38.666666666666664,12.281249999999998,23.000000000000004
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f5644-5652.mp4,57.45312499999999,23.833333333333332,10.875000000000009,18.333333333333332
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f617-626.mp4,56.703125,37.5,9.84375,22.33333333333333
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f6445-6454.mp4,55.67187500000001,24.833333333333332,10.68749999999999,18.5
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f670-681.mp4,56.60937500000001,39,12.093749999999991,20.500000000000004
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f7334-7343.mp4,32.23437500000001,36.33333333333333,10.218749999999996,24.33333333333333
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f7362-7371.mp4,52.859375,37.83333333333333,11.812500000000004,22.833333333333332
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f7404-7415.mp4,41.328125,33.166666666666664,11.343750000000004,24.999999999999993
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f8308-8318.mp4,38.984375,26.999999999999996,8.4375,17.666666666666668
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f8582-8591.mp4,53.515625,28.666666666666664,10.499999999999995,18.833333333333336
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f9294-9303.mp4,42.64062500000001,27.666666666666668,10.031250000000002,16.66666666666666
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f9558-9569.mp4,34.109375,34.666666666666664,12.281249999999998,25.166666666666664
dataset/Backhand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Backhand_Volley_f9903-9911.mp4,54.82812500000001,35.16666666666667,12.562500000000002,22.499999999999996
dataset/Backhand_Volley/a9675986_IMG_6589_Backhand_Volley_f12922-12935.mp4,16.015625000000004,51.00000000000001,23.718750000000004,44.166666666666664
dataset/Backhand_Volley/a9675986_IMG_6589_Backhand_Volley_f6691-6703.mp4,48.359375,56.99999999999999,27.281249999999996,34.666666666666664
dataset/Backhand_Volley/d4e34e3e_IMG_6557_Backhand_Volley_f2865-2882.mp4,63.64062500000001,43.83333333333332,19.874999999999996,40.666666666666664
dataset/Backhand_Volley/d4e34e3e_IMG_6557_Backhand_Volley_f3479-3492.mp4,19.109375,51.833333333333336,17.90625,32.99999999999999
dataset/Backhand_Volley/d4e34e3e_IMG_6557_Backhand_Volley_f8485-8501.mp4,15.078125000000004,52.33333333333333,18.187499999999996,34.5
dataset/Bandeja/448aeb92_IMG_6552_Bandeja_f21060-21072.mp4,55.25,48.66666666666667,18.187500000000004,29.166666666666657
dataset/Bandeja/448aeb92_IMG_6552_Bandeja_f21610-21625.mp4,30.96875,51.49999999999999,13.78125,25.5
dataset/Bandeja/448aeb92_IMG_6552_Bandeja_f8763-8772.mp4,37.34375,50.83333333333333,11.062499999999998,27.166666666666668
dataset/Bandeja/448aeb92_IMG_6552_Bandeja_f9670-9685.mp4,51.6875,48.83333333333333,10.875000000000004,29.166666666666668
dataset/Bandeja/750cdfaf_IMG_6593_Bandeja_f16399-16414.mp4,56.421875,15.666666666666664,34.40625000000001,61.66666666666667
dataset/Bandeja/750cdfaf_IMG_6593_Bandeja_f20441-20453.mp4,63.35937499999999,15.333333333333332,33.00000000000001,54.166666666666664
dataset/Bandeja/750cdfaf_IMG_6593_Bandeja_f20525-20537.mp4,63.64062500000001,13.999999999999998,31.593749999999993,58.166666666666664
dataset/Bandeja/750cdfaf_IMG_6593_Bandeja_f7722-7737.mp4,70.484375,17.833333333333332,22.124999999999996,48.83333333333333
dataset/Contrapared/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Contrapared_f1440-1451.mp4,55.10937499999999,18.833333333333332,9.656250000000005,17.333333333333332
dataset/Contrapared/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Contrapared_f2059-2070.mp4,57.54687500000001,18.333333333333332,9.749999999999991,16.999999999999996
dataset/Contrapared/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Contrapared_f6877-6886.mp4,19.109375,54.166666666666664,13.3125,29.499999999999993
dataset/Dropshot/448aeb92_IMG_6552_Dropshot_f23796-23810.mp4,33.78125,52.666666666666664,9.750000000000002,18.666666666666668
dataset/Forehand/108cfa87_IMG_6554_Forehand_f1673-1687.mp4,63.265625000000014,44.166666666666664,26.99999999999999,38.49999999999999
dataset/Forehand/108cfa87_IMG_6554_Forehand_f683-696.mp4,0.05208333333334517,43.1666666666667,19.437500000000004,38
dataset/Forehand/108cfa87_IMG_6554_Forehand_f736-749.mp4,57.031250000000036,43.00000000000001,21.749999999999993,35.5
dataset/Forehand/108cfa87_IMG_6554_Forehand_f8422-8435.mp4,15.500000000000005,46.166666666666664,33.65625000000001,44.333333333333336
dataset/Forehand/448aeb92_IMG_6552_Forehand_f12958-12968.mp4,71.60937500000001,51.66666666666667,28.031250000000004,47.999999999999986
dataset/Forehand/448aeb92_IMG_6552_Forehand_f9390-9403.mp4,68.1875,51.33333333333333,25.406249999999996,42.33333333333333
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f1774-1782.mp4,30.453125000000004,21.166666666666668,10.874999999999996,15.166666666666664
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f2015-2026.mp4,49.67187500000001,19.833333333333332,9.84375,15.833333333333332
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f2617-2627.mp4,51.828125,19.5,8.625,15.166666666666664
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f2655-2664.mp4,52.10937500000001,19.666666666666664,9.750000000000002,16.166666666666668
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f293-305.mp4,48.171875,23.166666666666664,8.718749999999998,13.166666666666666
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f3179-3189.mp4,50.046875,21,9.468750000000004,14.666666666666666
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f3214-3225.mp4,53.79687500000001,20.333333333333332,8.156249999999995,14.333333333333332
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f3904-3919.mp4,50.046875,20.166666666666664,10.312500000000007,15.666666666666668
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f3951-3962.mp4,35.98437500000001,20,7.781249999999999,14.333333333333334
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f4185-4195.mp4,38.14062500000001,20,9.656249999999998,15.333333333333329
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f4230-4241.mp4,60.921875,21.833333333333332,8.812500000000002,14.833333333333334
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f4532-4543.mp4,61.76562500000001,21.666666666666668,7.87499999999999,13.83333333333333
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f4874-4884.mp4,41.609375,18.166666666666664,8.90625,18.333333333333332
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f5067-5077.mp4,33.359375,20.5,11.625000000000002,16.833333333333332
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f598-609.mp4,49.76562500000001,19.5,10.3125,16.499999999999996
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f6427-6437.mp4,52.859375,49.666666666666664,18.843750000000004,32.99999999999999
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f654-665.mp4,51.92187499999999,21.166666666666668,9.281249999999996,14.166666666666664
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f6836-6845.mp4,64.484375,53.333333333333336,20.531250000000004,29.33333333333333
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f8294-8303.mp4,31.859375,58.666666666666664,18.5625,26.666666666666654
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f8339-8347.mp4,49.765625,55.333333333333336,11.531250000000005,28.833333333333332
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f8563-8574.mp4,28.859375000000004,52.166666666666664,15,32.66666666666666
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f8813-8824.mp4,21.640625000000004,50.83333333333333,19.875,32.166666666666664
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f9586-9597.mp4,49.953125,21.5,10.031250000000002,13.666666666666668
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f9625-9632.mp4,33.64062500000001,23.166666666666664,9.374999999999995,12.83333333333333
dataset/Forehand/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_f9886-9897.mp4,48.921875,21.5,10.031250000000002,14.166666666666666
dataset/Forehand/d4e34e3e_IMG_6557_Forehand_f1565-1579.mp4,20.703125000000007,52.16666666666666,17.53125,29.166666666666668
dataset/Forehand/d4e34e3e_IMG_6557_Forehand_f2667-2682.mp4,52.953125000000014,54.83333333333333,16.875,25.66666666666667
dataset/Forehand_Volley/448aeb92_IMG_6552_Forehand_Volley_f20863-20876.mp4,48.3125,51.16666666666667,10.593749999999998,21.166666666666657
dataset/Forehand_Volley/448aeb92_IMG_6552_Forehand_Volley_f20905-20918.mp4,50.9375,53,15.750000000000005,20.333333333333336
dataset/Forehand_Volley/448aeb92_IMG_6552_Forehand_Volley_f20947-20958.mp4,49.25,53.66666666666667,11.718749999999995,18.66666666666666
dataset/Forehand_Volley/448aeb92_IMG_6552_Forehand_Volley_f21006-21019.mp4,50.5625,53.99999999999999,12.375000000000002,18.333333333333332
dataset/Forehand_Volley/448aeb92_IMG_6552_Forehand_Volley_f6995-7007.mp4,34.85937500000002,53.49999999999999,11.531249999999998,19.33333333333333
dataset/Forehand_Volley/448aeb92_IMG_6552_Forehand_Volley_f9530-9542.mp4,52.81249999999999,53.99999999999999,13.781249999999995,20.66666666666667
dataset/Forehand_Volley/4965c88d_IMG_6592_Forehand_Volley_f17678-17689.mp4,42.125,37.666666666666664,9.749999999999996,18.333333333333332
dataset/Forehand_Volley/4965c88d_IMG_6592_Forehand_Volley_f18594-18606.mp4,42.453125,37.333333333333336,11.156249999999996,21.833333333333336
dataset/Forehand_Volley/750cdfaf_IMG_6593_Forehand_Volley_f15895-15909.mp4,59.51562500000001,25,27.187499999999996,39.83333333333333
dataset/Forehand_Volley/750cdfaf_IMG_6593_Forehand_Volley_f17495-17507.mp4,38.046875,19.166666666666668,26.531250000000007,48.83333333333333
dataset/Forehand_Volley/750cdfaf_IMG_6593_Forehand_Volley_f19855-19868.mp4,59.609375,23.5,23.624999999999996,38.50000000000001
dataset/Forehand_Volley/750cdfaf_IMG_6593_Forehand_Volley_f19944-19955.mp4,58.39062499999999,24.833333333333332,22.218750000000007,32.83333333333333
dataset/Forehand_Volley/750cdfaf_IMG_6593_Forehand_Volley_f22923-22935.mp4,25.109375,14.499999999999998,27.375,45
dataset/Forehand_Volley/750cdfaf_IMG_6593_Forehand_Volley_f4442-4454.mp4,60.546875,20.166666666666664,28.406250000000004,38.333333333333336
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f2036-2045.mp4,53.70312499999999,32.666666666666664,11.625000000000002,26.333333333333325
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f263-273.mp4,34.859375,34.166666666666664,12.093749999999996,23.666666666666668
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f3198-3208.mp4,54.82812500000001,34.5,10.874999999999996,26
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f3520-3528.mp4,28.390625000000004,35,14.34375,23.666666666666668
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f4198-4206.mp4,36.171875,34.666666666666664,12.562500000000002,23.16666666666667
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f4929-4938.mp4,34.765625,34.333333333333336,14.625000000000005,21.999999999999996
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f6855-6864.mp4,41.234375,26.166666666666664,11.812499999999998,18.166666666666664
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f7117-7129.mp4,34.390625,23.166666666666664,10.687499999999996,20.833333333333336
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f8535-8549.mp4,52.015625,26.5,12.562500000000002,19.666666666666664
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f8832-8840.mp4,43.765625,28.166666666666668,12.749999999999991,19.833333333333332
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9182-9192.mp4,51.07812500000001,25.833333333333336,10.78125,20.833333333333336
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9218-9230.mp4,35.703125,26.5,9.750000000000002,16.999999999999996
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9262-9271.mp4,40.203125,25,12.281250000000004,18.166666666666664
dataset/Forehand_Volley/a0136e6b_Di_Nenno_Augsburger_vs_Garcia_Barahona_M_Forehand_Volley_f9602-9610.mp4,38.515625,35.33333333333333,12.281250000000004,20.83333333333334
dataset/Forehand_Volley/a9675986_IMG_6589_Forehand_Volley_f4659-4673.mp4,51.546875,58.49999999999999,28.874999999999996,35.166666666666664
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f1159-1170.mp4,59.421875,39.666666666666664,11.531249999999993,19.500000000000004
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f21007-21020.mp4,30.359375,25.333333333333332,13.40625,15.833333333333332
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f22646-22656.mp4,50.796875,27.999999999999996,11.156249999999996,12.999999999999998
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f29422-29435.mp4,55.015625,26.666666666666668,11.812499999999998,15.333333333333329
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f4177-4192.mp4,29.609375,41.333333333333336,12.843750000000002,21.83333333333333
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f425-440.mp4,37.39062500000001,37.666666666666664,12.843749999999995,21.666666666666668
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f5286-5301.mp4,48.92187500000001,25.33333333333333,11.343749999999991,17.333333333333332
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f7197-7213.mp4,46.671875,26.5,12.187499999999995,15.833333333333332
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f7303-7316.mp4,50.140625,26.5,11.437499999999995,15.333333333333329
dataset/Forehand_Volley/e8997432_FINAL_Premier_Padel_MILANO_P1_Coello_Tap_Forehand_Volley_f765-780.mp4,38.23437500000001,40.5,12.65625,20
dataset/Lob/448aeb92_IMG_6552_Lob_f22762-22774.mp4,66.03125,44.99999999999999,33.750000000000014,54.333333333333336
